VNET,NET,STA,SITE DESCRIPTION,LAT,LON,ELEV,START,END,STATUS,INSTALL,CERT
_US-FA,ZI,3096,"Big Horn Mountains, Wyoming, USA",44.79,-107.48,2345.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3097,"Big Horn Mountains, Wyoming, USA",44.77,-107.46,2453.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3098,"Big Horn Mountains, Wyoming, USA",44.77,-107.45,2509,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3099,"Big Horn Mountains, Wyoming, USA",44.78,-107.44,2517,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3100,"Big Horn Mountains, Wyoming, USA",44.79,-107.43,2532,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3101,"Big Horn Mountains, Wyoming, USA",44.79,-107.41,2473,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3102,"Big Horn Mountains, Wyoming, USA",44.79,-107.4,2436,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3103,"Big Horn Mountains, Wyoming, USA",44.79,-107.39,2389.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3104,"Big Horn Mountains, Wyoming, USA",44.79,-107.38,2387,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3105,"Big Horn Mountains, Wyoming, USA",44.8,-107.36,2251.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3106,"Big Horn Mountains, Wyoming, USA",44.8,-107.35,2162,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3107,"Big Horn Mountains, Wyoming, USA",44.81,-107.34,2076.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3108,"Big Horn Mountains, Wyoming, USA",44.82,-107.33,1837,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3109,"Big Horn Mountains, Wyoming, USA",44.82,-107.32,1623.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3110,"Big Horn Mountains, Wyoming, USA",44.82,-107.31,1493.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3111,"Big Horn Mountains, Wyoming, USA",44.83,-107.29,1277.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3112,"Big Horn Mountains, Wyoming, USA",44.84,-107.29,1315.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3113,"Big Horn Mountains, Wyoming, USA",44.86,-107.28,1232.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3114,"Big Horn Mountains, Wyoming, USA",44.87,-107.27,1208,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3115,"Big Horn Mountains, Wyoming, USA",44.88,-107.26,1181.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3116,"Big Horn Mountains, Wyoming, USA",44.89,-107.25,1175.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3117,"Big Horn Mountains, Wyoming, USA",44.89,-107.24,1175.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3118,"Big Horn Mountains, Wyoming, USA",44.9,-107.23,1174.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3119,"Big Horn Mountains, Wyoming, USA",44.9,-107.22,1166.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3120,"Big Horn Mountains, Wyoming, USA",44.9,-107.2,1155.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3121,"Big Horn Mountains, Wyoming, USA",44.9,-107.19,1153.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3122,"Big Horn Mountains, Wyoming, USA",44.9,-107.18,1143.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3123,"Big Horn Mountains, Wyoming, USA",44.91,-107.17,1139.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3124,"Big Horn Mountains, Wyoming, USA",44.91,-107.16,1141.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3125,"Big Horn Mountains, Wyoming, USA",44.91,-107.14,1131.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3126,"Big Horn Mountains, Wyoming, USA",44.91,-107.13,1133.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3127,"Big Horn Mountains, Wyoming, USA",44.91,-107.12,1122.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3128,"Big Horn Mountains, Wyoming, USA",44.91,-107.1,1118.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3129,"Big Horn Mountains, Wyoming, USA",44.91,-107.09,1117.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3130,"Big Horn Mountains, Wyoming, USA",44.91,-107.08,1117.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3131,"Big Horn Mountains, Wyoming, USA",44.91,-107.07,1114.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3132,"Big Horn Mountains, Wyoming, USA",44.91,-107.05,1109.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3133,"Big Horn Mountains, Wyoming, USA",44.91,-107.04,1104.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3134,"Big Horn Mountains, Wyoming, USA",44.9,-107.02,1102.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3135,"Big Horn Mountains, Wyoming, USA",44.91,-107.01,1090.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3136,"Big Horn Mountains, Wyoming, USA",44.91,-107,1095.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3137,"Big Horn Mountains, Wyoming, USA",44.9,-106.98,1104.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3138,"Big Horn Mountains, Wyoming, USA",44.89,-106.97,1127.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3139,"Big Horn Mountains, Wyoming, USA",44.89,-106.96,1132.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3140,"Big Horn Mountains, Wyoming, USA",44.91,-106.95,1081.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3141,"Big Horn Mountains, Wyoming, USA",44.93,-106.94,1079.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3142,"Big Horn Mountains, Wyoming, USA",44.96,-106.94,1078.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3143,"Big Horn Mountains, Wyoming, USA",44.97,-106.93,1080.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3144,"Big Horn Mountains, Wyoming, USA",44.98,-106.92,1070.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3145,"Big Horn Mountains, Wyoming, USA",44.99,-106.91,1071,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3146,"Big Horn Mountains, Wyoming, USA",45,-106.9,1067.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3147,"Big Horn Mountains, Wyoming, USA",45.01,-106.89,1063.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3148,"Big Horn Mountains, Wyoming, USA",45.01,-106.88,1072.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3149,"Big Horn Mountains, Wyoming, USA",45.01,-106.86,1059.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3150,"Big Horn Mountains, Wyoming, USA",45.02,-106.85,1088.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3151,"Big Horn Mountains, Wyoming, USA",45.02,-106.84,1085.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3152,"Big Horn Mountains, Wyoming, USA",45.03,-106.83,1055.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3153,"Big Horn Mountains, Wyoming, USA",45.03,-106.82,1033.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3154,"Big Horn Mountains, Wyoming, USA",45.03,-106.81,1039.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3155,"Big Horn Mountains, Wyoming, USA",45.03,-106.79,1057,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3156,"Big Horn Mountains, Wyoming, USA",45.03,-106.78,1093.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3157,"Big Horn Mountains, Wyoming, USA",45.03,-106.77,1076.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3158,"Big Horn Mountains, Wyoming, USA",45.04,-106.76,1109.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3159,"Big Horn Mountains, Wyoming, USA",45.04,-106.75,1086.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3160,"Big Horn Mountains, Wyoming, USA",45.05,-106.73,1082.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3161,"Big Horn Mountains, Wyoming, USA",45.06,-106.72,1073,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3162,"Big Horn Mountains, Wyoming, USA",45.05,-106.71,1074.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3163,"Big Horn Mountains, Wyoming, USA",45.06,-106.7,1082.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3164,"Big Horn Mountains, Wyoming, USA",45.06,-106.68,1143.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,3165,"Big Horn Mountains, Wyoming, USA",45.06,-106.67,1176.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3166,"Big Horn Mountains, Wyoming, USA",45.07,-106.66,1195,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3167,"Big Horn Mountains, Wyoming, USA",45.08,-106.65,1230.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3168,"Big Horn Mountains, Wyoming, USA",45.09,-106.64,1250.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3169,"Big Horn Mountains, Wyoming, USA",45.09,-106.63,1244.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3170,"Big Horn Mountains, Wyoming, USA",45.1,-106.62,1251.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,3171,"Big Horn Mountains, Wyoming, USA",45.11,-106.61,1253.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4000,"Big Horn Mountains, Wyoming, USA",43.86,-108.41,1438.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4001,"Big Horn Mountains, Wyoming, USA",43.87,-108.4,1422.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4002,"Big Horn Mountains, Wyoming, USA",43.87,-108.39,1417.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4003,"Big Horn Mountains, Wyoming, USA",43.86,-108.37,1417.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4004,"Big Horn Mountains, Wyoming, USA",43.86,-108.36,1405.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4005,"Big Horn Mountains, Wyoming, USA",43.87,-108.35,1396.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4006,"Big Horn Mountains, Wyoming, USA",43.87,-108.34,1384.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4007,"Big Horn Mountains, Wyoming, USA",43.87,-108.32,1376.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4008,"Big Horn Mountains, Wyoming, USA",43.87,-108.31,1377.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4009,"Big Horn Mountains, Wyoming, USA",43.88,-108.3,1373.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4010,"Big Horn Mountains, Wyoming, USA",43.88,-108.29,1356.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4011,"Big Horn Mountains, Wyoming, USA",43.88,-108.28,1354.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4012,"Big Horn Mountains, Wyoming, USA",43.89,-108.27,1353.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4013,"Big Horn Mountains, Wyoming, USA",43.89,-108.25,1331.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4014,"Big Horn Mountains, Wyoming, USA",43.89,-108.24,1352,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4015,"Big Horn Mountains, Wyoming, USA",43.89,-108.23,1341.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4016,"Big Horn Mountains, Wyoming, USA",43.9,-108.22,1305.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4017,"Big Horn Mountains, Wyoming, USA",43.89,-108.2,1294.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4018,"Big Horn Mountains, Wyoming, USA",43.89,-108.19,1283.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4019,"Big Horn Mountains, Wyoming, USA",43.88,-108.17,1281,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4020,"Big Horn Mountains, Wyoming, USA",43.87,-108.15,1274.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4021,"Big Horn Mountains, Wyoming, USA",43.87,-108.14,1275.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4022,"Big Horn Mountains, Wyoming, USA",43.88,-108.13,1280.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4023,"Big Horn Mountains, Wyoming, USA",43.89,-108.12,1273.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4024,"Big Horn Mountains, Wyoming, USA",43.9,-108.11,1271.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4025,"Big Horn Mountains, Wyoming, USA",43.91,-108.1,1265,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4026,"Big Horn Mountains, Wyoming, USA",43.91,-108.09,1266.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4027,"Big Horn Mountains, Wyoming, USA",43.92,-108.08,1250.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4028,"Big Horn Mountains, Wyoming, USA",43.92,-108.07,1242.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4029,"Big Horn Mountains, Wyoming, USA",43.92,-108.06,1250.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4030,"Big Horn Mountains, Wyoming, USA",43.92,-108.05,1256.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4031,"Big Horn Mountains, Wyoming, USA",43.92,-108.03,1240.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4032,"Big Horn Mountains, Wyoming, USA",43.92,-108.02,1254,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4033,"Big Horn Mountains, Wyoming, USA",43.94,-108.01,1232.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4034,"Big Horn Mountains, Wyoming, USA",43.94,-108,1231.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4035,"Big Horn Mountains, Wyoming, USA",43.96,-108,1230.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4036,"Big Horn Mountains, Wyoming, USA",43.98,-107.99,1242.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4037,"Big Horn Mountains, Wyoming, USA",43.98,-107.98,1254.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4038,"Big Horn Mountains, Wyoming, USA",43.98,-107.97,1246.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4039,"Big Horn Mountains, Wyoming, USA",43.98,-107.95,1246.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4040,"Big Horn Mountains, Wyoming, USA",43.99,-107.95,1244.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4041,"Big Horn Mountains, Wyoming, USA",43.99,-107.93,1242.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4042,"Big Horn Mountains, Wyoming, USA",44.01,-107.93,1246.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4043,"Big Horn Mountains, Wyoming, USA",44.02,-107.92,1262.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4044,"Big Horn Mountains, Wyoming, USA",44.02,-107.91,1286.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4045,"Big Horn Mountains, Wyoming, USA",44.02,-107.89,1298.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4046,"Big Horn Mountains, Wyoming, USA",44.02,-107.88,1299.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4047,"Big Horn Mountains, Wyoming, USA",44.02,-107.87,1308.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4048,"Big Horn Mountains, Wyoming, USA",44.03,-107.86,1358.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4049,"Big Horn Mountains, Wyoming, USA",44.03,-107.84,1348,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4050,"Big Horn Mountains, Wyoming, USA",44.03,-107.83,1344.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4051,"Big Horn Mountains, Wyoming, USA",44.03,-107.82,1315.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4052,"Big Horn Mountains, Wyoming, USA",44.04,-107.81,1327.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4053,"Big Horn Mountains, Wyoming, USA",44.04,-107.8,1370.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4054,"Big Horn Mountains, Wyoming, USA",44.04,-107.78,1354.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4055,"Big Horn Mountains, Wyoming, USA",44.03,-107.77,1386.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4056,"Big Horn Mountains, Wyoming, USA",44.03,-107.75,1439.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4057,"Big Horn Mountains, Wyoming, USA",44.03,-107.74,1421,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4058,"Big Horn Mountains, Wyoming, USA",44.03,-107.73,1402.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4059,"Big Horn Mountains, Wyoming, USA",44.03,-107.71,1427.3,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4060,"Big Horn Mountains, Wyoming, USA",44.03,-107.7,1410.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4061,"Big Horn Mountains, Wyoming, USA",44.03,-107.69,1414.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4062,"Big Horn Mountains, Wyoming, USA",44.03,-107.67,1412.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4063,"Big Horn Mountains, Wyoming, USA",44.03,-107.66,1392.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4064,"Big Horn Mountains, Wyoming, USA",44.02,-107.65,1366.6,2010/07/30,2010/08/07,Ended,,
_US-FA,ZI,4065,"Big Horn Mountains, Wyoming, USA",44.03,-107.63,1386.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4066,"Big Horn Mountains, Wyoming, USA",44.03,-107.62,1384.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4067,"Big Horn Mountains, Wyoming, USA",44.03,-107.61,1440.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4068,"Big Horn Mountains, Wyoming, USA",44.03,-107.6,1434.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4069,"Big Horn Mountains, Wyoming, USA",44.03,-107.58,1454.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4070,"Big Horn Mountains, Wyoming, USA",44.03,-107.57,1406.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4071,"Big Horn Mountains, Wyoming, USA",44.03,-107.56,1366.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4072,"Big Horn Mountains, Wyoming, USA",44.03,-107.55,1349.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4073,"Big Horn Mountains, Wyoming, USA",44.04,-107.53,1388.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4074,"Big Horn Mountains, Wyoming, USA",44.04,-107.52,1394,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4075,"Big Horn Mountains, Wyoming, USA",44.04,-107.51,1382.2,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4076,"Big Horn Mountains, Wyoming, USA",44.03,-107.49,1327,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4077,"Big Horn Mountains, Wyoming, USA",44.03,-107.48,1336.4,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4078,"Big Horn Mountains, Wyoming, USA",44.03,-107.46,1341.7,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4079,"Big Horn Mountains, Wyoming, USA",44.03,-107.45,1352.6,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4080,"Big Horn Mountains, Wyoming, USA",44.04,-107.44,1372,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4081,"Big Horn Mountains, Wyoming, USA",44.04,-107.43,1382.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4082,"Big Horn Mountains, Wyoming, USA",44.05,-107.42,1402,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4083,"Big Horn Mountains, Wyoming, USA",44.05,-107.41,1421.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4084,"Big Horn Mountains, Wyoming, USA",44.05,-107.4,1446.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4085,"Big Horn Mountains, Wyoming, USA",44.06,-107.39,1479.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4086,"Big Horn Mountains, Wyoming, USA",44.07,-107.38,1506.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4087,"Big Horn Mountains, Wyoming, USA",44.06,-107.36,1541,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4088,"Big Horn Mountains, Wyoming, USA",44.07,-107.35,1580.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4089,"Big Horn Mountains, Wyoming, USA",44.07,-107.34,1643.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4090,"Big Horn Mountains, Wyoming, USA",44.08,-107.33,1718.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4091,"Big Horn Mountains, Wyoming, USA",44.08,-107.32,1782.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4092,"Big Horn Mountains, Wyoming, USA",44.09,-107.31,1849.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4093,"Big Horn Mountains, Wyoming, USA",44.09,-107.3,1920.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4094,"Big Horn Mountains, Wyoming, USA",44.1,-107.29,2085.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4095,"Big Horn Mountains, Wyoming, USA",44.11,-107.28,2151.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4096,"Big Horn Mountains, Wyoming, USA",44.11,-107.27,2241.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4097,"Big Horn Mountains, Wyoming, USA",44.12,-107.26,2363.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4098,"Big Horn Mountains, Wyoming, USA",44.14,-107.25,2596.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4099,"Big Horn Mountains, Wyoming, USA",44.16,-107.23,2607.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4100,"Big Horn Mountains, Wyoming, USA",44.18,-107.22,2668.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4101,"Big Horn Mountains, Wyoming, USA",44.17,-107.21,2703,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4102,"Big Horn Mountains, Wyoming, USA",44.16,-107.2,2736.3,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4103,"Big Horn Mountains, Wyoming, USA",44.16,-107.19,2746.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4104,"Big Horn Mountains, Wyoming, USA",44.15,-107.18,2762.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4105,"Big Horn Mountains, Wyoming, USA",44.15,-107.17,2819,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4106,"Big Horn Mountains, Wyoming, USA",44.16,-107.16,2870,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4107,"Big Horn Mountains, Wyoming, USA",44.16,-107.14,2859.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4108,"Big Horn Mountains, Wyoming, USA",44.16,-107.13,2871.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4109,"Big Horn Mountains, Wyoming, USA",44.16,-107.12,2868.7,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4110,"Big Horn Mountains, Wyoming, USA",44.16,-107.1,2900.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4111,"Big Horn Mountains, Wyoming, USA",44.16,-107.09,2841.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4112,"Big Horn Mountains, Wyoming, USA",44.15,-107.07,2784.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4113,"Big Horn Mountains, Wyoming, USA",44.15,-107.06,2714,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4114,"Big Horn Mountains, Wyoming, USA",44.16,-107.05,2644.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4115,"Big Horn Mountains, Wyoming, USA",44.15,-107.04,2612.2,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4116,"Big Horn Mountains, Wyoming, USA",44.15,-107.02,2582.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4117,"Big Horn Mountains, Wyoming, USA",44.15,-107.01,2528.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4118,"Big Horn Mountains, Wyoming, USA",44.15,-106.99,2491.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4119,"Big Horn Mountains, Wyoming, USA",44.14,-106.98,2465.4,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4120,"Big Horn Mountains, Wyoming, USA",44.14,-106.96,2429.5,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4121,"Big Horn Mountains, Wyoming, USA",44.14,-106.95,2404.6,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4122,"Big Horn Mountains, Wyoming, USA",44.15,-106.94,2377.8,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4123,"Big Horn Mountains, Wyoming, USA",44.15,-106.93,2361.1,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4124,"Big Horn Mountains, Wyoming, USA",44.16,-106.92,2234.9,2010/07/25,2010/08/07,Ended,,
_US-FA,ZI,4125,"Big Horn Mountains, Wyoming, USA",44.16,-106.91,2115.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4126,"Big Horn Mountains, Wyoming, USA",44.17,-106.9,2033.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4127,"Big Horn Mountains, Wyoming, USA",44.18,-106.89,1978.1,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4128,"Big Horn Mountains, Wyoming, USA",44.18,-106.88,1905.5,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4129,"Big Horn Mountains, Wyoming, USA",44.19,-106.87,1827.9,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4130,"Big Horn Mountains, Wyoming, USA",44.19,-106.85,1802.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4131,"Big Horn Mountains, Wyoming, USA",44.19,-106.84,1762.8,2010/07/26,2010/08/07,Ended,,
_US-FA,ZI,4132,"Big Horn Mountains, Wyoming, USA",44.19,-106.83,1726.2,2010/07/26,2010/08/07,Ended,,
